,track_genre,index,popularity,duration_ms,explicit,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,cluster_x,PC1,PC2,PCA_EuclidianDist(Xsign),1th_Boundary
390,mpb,390,44,331346,False,0.436,0.525,9,-6.858,0.0288,0.55,0.000119,0.3,0.314,81.075,33,0.31680237322040794,0.20660612674268886,0.6032835335859107,1
391,mpb,391,42,347360,False,0.647,0.665,0,-9.879,0.05,0.592,0.000293,0.887,0.815,81.952,18,0.5227727140422871,-0.49885150153244107,0.91979915641919,1
392,mpb,392,43,249640,False,0.364,0.819,0,-7.853,0.0463,0.213,0.0,0.989,0.599,157.704,17,0.04542413019523203,-0.4536885499976244,0.5413951579951157,1
393,mpb,393,44,213533,False,0.52,0.933,6,-5.2,0.0357,0.0159,0.0195,0.397,0.536,99.998,83,-0.08835374088613568,0.09179124816644835,0.18589014585356878,1
394,mpb,394,44,187293,False,0.538,0.857,7,-6.395,0.0494,0.725,0.0166,0.773,0.728,106.679,20,0.41749557267459514,0.11650247309459827,0.6775862792127239,1
395,mpb,395,44,230426,False,0.472,0.648,6,-8.886,0.0366,0.609,0.00501,0.696,0.542,85.305,23,0.40075152485727994,-0.02076018092637999,0.6510825847894959,1
396,mpb,396,45,286666,False,0.734,0.824,7,-9.932,0.0493,0.0559,0.00237,0.0606,0.911,95.534,85,0.22971333953505513,0.23368291534093444,0.5336034042714808,1
397,mpb,397,43,282293,False,0.517,0.609,2,-8.973,0.0242,0.0424,1.07e-05,0.385,0.325,95.542,86,0.036340130278720795,-0.3332775166015453,0.43939113928267615,1
398,mpb,398,42,260079,False,0.817,0.399,4,-9.639,0.0427,0.475,0.0,0.448,0.242,107.731,38,0.42817355966282183,-0.22437085427174686,0.7143260160965554,1
399,mpb,399,44,159960,False,0.441,0.635,9,-8.318,0.0385,0.109,0.0,0.126,0.479,121.745,85,0.09178826176960746,0.31943266574910356,0.4678209527490921,1
400,mpb,400,43,222315,False,0.749,0.557,7,-7.13,0.152,0.3,0.0,0.128,0.601,94.772,43,0.32411396328439745,0.1389446937336779,0.5906881332436467,1
401,mpb,401,42,164091,False,0.425,0.226,0,-13.404,0.0417,0.945,0.000385,0.0859,0.219,134.431,46,0.6661876235712314,-0.6524112335642201,1.124740049640755,1
402,mpb,402,43,307533,False,0.545,0.623,1,-7.931,0.0531,0.229,3.93e-05,0.688,0.27,128.5,17,0.08816739783556744,-0.4409880277005226,0.5557226192391991,1
403,mpb,403,43,190400,False,0.777,0.719,11,-6.701,0.0391,0.355,0.0,0.107,0.777,113.877,42,0.37839969293707654,0.5358595510950538,0.8258520645873597,1
404,mpb,404,42,144372,False,0.657,0.522,0,-11.893,0.0301,0.601,0.000865,0.108,0.229,140.028,47,0.403519442336874,-0.5727438166873834,0.8689782166809072,1
405,mpb,405,41,271293,False,0.556,0.428,2,-12.406,0.0556,0.791,0.0192,0.0899,0.366,172.05,47,0.5475556281043248,-0.3962575476880926,0.890570055650124,1
406,mpb,406,43,188472,False,0.682,0.28,5,-9.501,0.0357,0.818,0.0,0.0842,0.755,127.965,45,0.8043847630488387,-0.08760694565156502,1.0580180553638732,1
407,mpb,407,42,207882,False,0.593,0.575,5,-7.893,0.0441,0.161,0.0,0.112,0.416,84.272,32,0.1656009497764432,-0.06305181482035382,0.42035661147081044,1
408,mpb,408,43,180046,False,0.651,0.508,10,-8.92,0.0432,0.12,1.06e-06,0.153,0.558,79.886,31,0.2643707015163007,0.39925985292717237,0.6511418038628749,1
409,mpb,409,44,144000,False,0.712,0.358,0,-11.605,0.0794,0.395,0.00122,0.0859,0.686,90.013,37,0.5406619389832561,-0.49962876043487264,0.9352941783259691,1
410,mpb,410,43,263040,False,0.64,0.659,7,-8.448,0.0385,0.194,0.0,0.167,0.382,127.078,32,0.14318807602088435,0.12528967707283845,0.41266737974550505,1
411,mpb,411,42,164307,False,0.823,0.464,2,-6.712,0.0673,0.53,4.1e-06,0.293,0.919,130.02,36,0.6188637801522185,-0.2648849791864866,0.9083437238507394,1
412,mpb,412,43,219213,False,0.533,0.701,4,-14.954,0.112,0.0868,0.0213,0.0661,0.912,181.372,82,0.24181527489420584,-0.019387134948329776,0.4921972425976887,1
413,mpb,413,42,167717,False,0.786,0.639,0,-7.474,0.0265,0.122,0.000146,0.0992,0.584,121.014,88,0.20844140780131826,-0.43989404690229295,0.6353544655441805,1
414,mpb,414,43,204933,False,0.602,0.325,10,-12.039,0.0264,0.241,0.0,0.121,0.401,104.002,31,0.37180532095342933,0.3462042747103249,0.7116876119433999,1
415,mpb,415,42,300973,False,0.76,0.48,11,-8.562,0.0655,0.548,0.00139,0.971,0.438,120.124,22,0.47533195198970746,0.41807604482807237,0.8371941350942944,1
416,mpb,416,43,211133,False,0.472,0.564,10,-15.053,0.0932,0.103,5.58e-06,0.0645,0.627,201.561,80,0.2128533576210831,0.4534702673808234,0.6479726182945894,1
417,mpb,417,43,210400,False,0.364,0.231,4,-16.246,0.0404,0.88,0.000183,0.127,0.154,81.497,46,0.6459970675966782,-0.3356332433244328,0.9567969581715465,1
418,mpb,418,43,213146,False,0.689,0.711,8,-9.97,0.0491,0.64,0.00264,0.0969,0.677,92.034,42,0.5110275694472233,0.2005642550187411,0.7870126948467673,1
419,mpb,419,44,226040,False,0.789,0.899,6,-6.363,0.138,0.125,0.0,0.103,0.847,97.999,43,0.16629504368351816,0.14417196286276257,0.44055319573368673,1
420,mpb,420,43,263906,False,0.739,0.74,0,-9.442,0.1,0.347,5.24e-06,0.706,0.791,94.516,18,0.35576470435934926,-0.45259913296240595,0.7561725016197636,1
421,mpb,421,42,180133,False,0.401,0.33,6,-13.829,0.0506,0.869,0.0,0.717,0.489,109.099,21,0.69051192549618,-0.08411651229337269,0.9442659951734644,1
422,mpb,422,44,184693,False,0.39,0.846,0,-4.603,0.044,0.00806,1.41e-05,0.171,0.697,159.742,91,-0.07225649415307733,-0.38725086885154725,0.4260938738083819,1
423,mpb,423,43,203200,False,0.63,0.865,7,-4.767,0.0489,0.381,0.0,0.113,0.813,97.961,43,0.2702959608694682,0.18864896869262848,0.553440439691459,1
424,mpb,424,44,204800,False,0.532,0.488,9,-9.692,0.0235,0.274,0.0011,0.426,0.156,87.97,33,0.1910995804295269,0.2124966056771801,0.48961581600212595,1
425,mpb,425,43,178200,False,0.568,0.73,2,-5.136,0.0375,0.205,0.0,0.34,0.53,132.076,88,0.10291205177935826,-0.2810211812068387,0.4511317108982734,1
426,mpb,426,44,240866,False,0.653,0.595,9,-7.336,0.0255,0.686,0.0,0.867,0.307,111.957,22,0.4215406264360094,0.20678068027412844,0.7026557213093048,1
427,mpb,427,42,132320,False,0.5,0.841,0,-6.456,0.163,0.805,0.0,0.641,0.911,126.034,18,0.4779879466917967,-0.4646854495162288,0.8636544549301172,1
428,mpb,428,43,209066,False,0.595,0.548,7,-8.978,0.0245,0.444,0.00183,0.782,0.349,96.007,23,0.3278122930281292,0.05515094058251968,0.5804383448925142,1
429,mpb,429,41,161226,False,0.723,0.464,5,-14.593,0.0385,0.346,2.2e-06,0.104,0.881,151.659,37,0.5690309607716003,0.010304978040713175,0.8190957863857379,1
430,mpb,430,43,281520,False,0.468,0.657,7,-5.454,0.0233,0.09,5.65e-05,0.697,0.501,97.547,26,0.05940686491325314,0.1346851628551392,0.3374502943379416,1
431,mpb,431,44,228013,False,0.512,0.803,11,-5.401,0.034,0.000153,0.0,0.161,0.613,76.02,85,0.011818977282654186,0.5306120888687517,0.591691106675599,1
432,mpb,432,43,191773,False,0.568,0.48,4,-9.571,0.0315,0.285,0.0,0.386,0.646,118.215,82,0.3570446521898031,-0.12829272332581054,0.6204532477234622,1
433,mpb,433,43,273466,False,0.708,0.816,9,-8.355,0.0531,0.0294,0.0175,0.0503,0.749,122.415,85,0.1260187745632258,0.3991434100856851,0.5483662832804908,1
434,mpb,434,43,172996,False,0.563,0.783,4,-9.052,0.0695,0.0925,0.0,0.0887,0.688,77.723,88,0.13043574711363282,-0.08498781820545986,0.3898131436024602,1
435,mpb,435,42,242480,False,0.298,0.497,9,-6.448,0.0306,0.338,6.72e-06,0.145,0.323,175.614,80,0.1398390509756816,0.273885773234973,0.47643247417250967,1
436,mpb,436,44,159146,False,0.662,0.793,7,-7.613,0.0372,0.609,0.0433,0.194,0.691,99.99,42,0.4160758996950329,0.12908567758500455,0.6784690238412711,1
437,mpb,437,41,215826,False,0.473,0.667,6,-10.773,0.0373,0.0863,0.0337,0.258,0.707,115.85,82,0.1635004872681252,0.0923704517203282,0.42369205010478356,1
438,mpb,438,43,184080,False,0.619,0.525,4,-12.653,0.0391,0.707,6.33e-06,0.696,0.628,121.772,18,0.6089710217305947,-0.18657686889856862,0.8790006508421342,1
439,mpb,439,42,334586,False,0.533,0.697,10,-8.384,0.101,0.59,0.043,0.869,0.636,84.298,22,0.3895434153435495,0.35265078699838026,0.730327568752453,1
440,mpb,440,44,184120,False,0.509,0.674,6,-7.379,0.0383,0.253,0.0,0.732,0.159,75.066,23,0.062427527165340266,-0.04133574398477824,0.31515012844900536,1
441,mpb,441,43,201360,False,0.582,0.5,11,-10.947,0.0307,0.553,0.0,0.122,0.719,118.894,28,0.553443959922159,0.47186390925350075,0.9317605623717907,1
442,mpb,442,44,267733,False,0.442,0.885,4,-5.843,0.0816,0.081,0.0,0.774,0.268,129.421,26,-0.16161266668472457,-0.14026140556453626,0.16578776366645676,1
443,mpb,443,43,266746,False,0.746,0.794,5,-4.86,0.0928,0.314,0.000332,0.165,0.68,105.042,43,0.2334418541452106,-0.00185149369464499,0.48344539957296145,1
444,mpb,444,43,561133,False,0.377,0.531,7,-6.229,0.0305,0.493,0.0,0.125,0.443,89.075,33,0.2858438041780785,0.061090426069967285,0.5393149568048757,1
445,mpb,445,42,235760,False,0.416,0.567,2,-7.175,0.0348,0.375,0.0,0.981,0.437,99.24,19,0.22499210047195178,-0.3651578136995773,0.5991308074340794,1
446,mpb,446,42,284760,False,0.65,0.617,9,-9.075,0.129,0.676,3.16e-06,0.98,0.621,89.171,22,0.5140013764630794,0.25155064965503493,0.8043480792414128,1
447,mpb,447,41,213640,False,0.644,0.608,3,-9.519,0.0593,0.153,2.39e-06,0.713,0.499,94.014,19,0.19783081402983765,-0.22751148367301333,0.5023085836393032,1
448,mpb,448,43,241733,False,0.376,0.768,7,-13.587,0.0342,0.00795,0.00435,0.355,0.86,174.135,81,0.12342908898183377,0.23707398543739155,0.4423272081490928,1
449,mpb,449,43,225733,False,0.625,0.53,7,-9.269,0.0288,0.893,0.0,0.28,0.365,125.11,28,0.5863049612146163,0.02311891543757716,0.836624451234358,1
450,mpb,450,43,197493,False,0.769,0.802,10,-5.601,0.0617,0.154,1.24e-05,0.0731,0.696,101.893,85,0.18520550010599557,0.46197525178982846,0.6346849301730625,1
451,mpb,451,42,284466,False,0.796,0.545,9,-8.117,0.0603,0.116,0.0157,0.0812,0.62,140.013,31,0.26314164331141654,0.35724139305865077,0.6252485577870823,1
452,mpb,452,42,210773,False,0.484,0.346,9,-10.368,0.0313,0.88,0.000122,0.123,0.198,83.768,29,0.5917687016865967,0.1369934219549075,0.8528433295735237,1
453,mpb,453,42,284093,False,0.606,0.886,11,-7.102,0.0516,0.0221,8.77e-06,0.161,0.718,132.584,85,0.042659740960374976,0.5774890531447073,0.6474127975881883,1
454,mpb,454,42,152961,False,0.557,0.533,5,-6.7,0.105,0.804,0.0,0.197,0.627,89.257,45,0.5706655313595046,-0.10455827799198103,0.8272994305922291,1
455,mpb,455,42,169506,False,0.847,0.357,2,-12.336,0.0426,0.632,1.36e-06,0.111,0.416,120.029,38,0.6263007480353351,-0.38298185081498093,0.9563357669045721,1
456,mpb,456,43,169133,False,0.535,0.779,7,-6.865,0.0522,0.068,0.00196,0.16,0.769,112.548,85,0.11218268956768801,0.2117753455113035,0.41955345021691365,1
457,mpb,457,43,288365,False,0.755,0.362,9,-12.281,0.044,0.624,0.00391,0.0746,0.305,120.047,28,0.5621216028956666,0.20885712039447213,0.8385480276223287,1
458,mpb,458,42,340693,False,0.66,0.823,5,-6.838,0.0721,0.343,0.000172,0.945,0.672,103.283,19,0.23487650800331533,-0.026909675625439777,0.4856226504764327,1
459,mpb,459,43,206333,False,0.463,0.621,7,-4.782,0.0286,0.353,0.0,0.149,0.526,139.652,32,0.20441179469827836,0.13436768493134177,0.47386153453801105,1
460,mpb,460,41,209625,False,0.671,0.723,4,-8.217,0.028,0.0737,0.000204,0.114,0.955,120.02,83,0.25480135530179937,-0.017997800310686762,0.5051220932908764,1
461,mpb,461,42,252692,False,0.507,0.503,9,-11.759,0.143,0.642,0.0,0.202,0.605,87.038,45,0.5251527151649297,0.24784811708022536,0.8138122762454347,1
462,mpb,462,42,201322,False,0.671,0.789,4,-6.467,0.0936,0.729,1.43e-06,0.451,0.534,97.56,20,0.4114936029773084,-0.1777382097445152,0.6849559533160408,1
463,mpb,463,41,237546,False,0.678,0.405,2,-12.273,0.0261,0.881,0.0223,0.0946,0.765,93.083,37,0.815727497846503,-0.36851546671829927,1.1276430059539118,1
464,mpb,464,41,217416,False,0.665,0.847,9,-8.055,0.0465,0.0305,2.19e-06,0.0917,0.954,109.934,85,0.18178189287748317,0.432732394831023,0.6113042847494647,1
465,mpb,465,42,160171,False,0.603,0.326,10,-12.698,0.0801,0.318,0.00113,0.0859,0.49,104.41,31,0.43955768720425836,0.35465995292380115,0.7754182653190461,1
466,mpb,466,42,168640,False,0.675,0.431,4,-11.489,0.0328,0.659,6.44e-05,0.114,0.217,144.922,47,0.4773083753772751,-0.23386616784305125,0.7639835452125429,1
467,mpb,467,42,218533,False,0.497,0.444,8,-10.318,0.0296,0.757,8.61e-05,0.289,0.478,126.359,28,0.5647918564609808,0.13545876327309225,0.8259750879430973,1
468,mpb,468,42,120757,False,0.414,0.526,5,-7.648,0.0378,0.577,0.0,0.0832,0.1,158.731,47,0.2284170653379194,-0.14460579351631908,0.4997936813576491,1
469,mpb,469,43,196000,False,0.762,0.645,10,-8.14,0.179,0.369,0.00387,0.178,0.671,150.098,42,0.34213725780662635,0.43563850338575405,0.7351240968128652,1
470,mpb,470,41,202653,False,0.411,0.476,6,-8.05,0.0418,0.829,0.00107,0.089,0.476,66.536,29,0.5525881411816127,-0.06728555766649535,0.805403669370737,1
471,mpb,471,41,208106,False,0.453,0.558,9,-8.723,0.0392,0.724,0.0,0.876,0.324,159.91,21,0.401428137932766,0.2157361319437644,0.6862220468016225,1
472,mpb,472,44,238533,False,0.628,0.735,7,-6.782,0.026,0.107,0.118,0.0676,0.683,140.477,85,0.10563228890024498,0.2005508539427021,0.40828295326351105,1
473,mpb,473,44,169893,False,0.562,0.843,11,-6.49,0.164,0.207,0.0,0.817,0.614,99.251,25,0.09740142310602767,0.510703840311827,0.6176618502751658,1
474,mpb,474,43,301533,False,0.639,0.347,5,-13.023,0.0238,0.075,0.0107,0.115,0.126,89.998,32,0.18528819950837916,-0.12814493578964897,0.4537586816797886,1
475,mpb,475,41,199426,False,0.671,0.527,11,-10.175,0.0784,0.898,0.000105,0.684,0.58,103.502,20,0.6937223828525548,0.39846917249939595,1.0243971970526167,1
476,mpb,476,42,341733,False,0.54,0.255,8,-16.26,0.0284,0.258,0.00241,0.121,0.179,75.948,30,0.3625501078407022,0.1003743636035408,0.6207194595664548,1
477,mpb,477,41,260223,False,0.462,0.593,5,-7.398,0.0704,0.235,0.0,0.216,0.594,93.414,32,0.20396173472968437,-0.041964908484282026,0.4558972583191069,1
478,mpb,478,43,229773,False,0.539,0.622,7,-8.925,0.0476,0.228,1.13e-05,0.704,0.228,125.375,26,0.10126766342689966,0.07793810620694663,0.359810116267621,1
479,mpb,479,43,295933,False,0.515,0.576,0,-13.707,0.0292,0.0175,3.28e-06,0.0985,0.68,141.031,88,0.18985992183834735,-0.4314804443426472,0.616159171553719,1
480,mpb,480,43,236106,False,0.625,0.427,10,-10.857,0.0345,0.641,0.000544,0.335,0.224,93.078,28,0.4785937048185437,0.2683093391028226,0.7764268723782071,1
481,mpb,481,41,172120,False,0.367,0.28,9,-11.71,0.0344,0.776,6.15e-06,0.109,0.402,90.049,29,0.6138349749994001,0.17789484655042564,0.8819622670281385,1
482,mpb,482,43,185800,False,0.667,0.372,9,-12.071,0.0568,0.732,0.0,0.128,0.551,129.197,28,0.673184300234947,0.24167084264682548,0.9542924333693081,1
483,mpb,483,42,277666,False,0.424,0.272,9,-11.402,0.0295,0.596,4.64e-06,0.216,0.171,111.753,29,0.4415873268621785,0.16611534332837596,0.7112575749793305,1
484,mpb,484,42,187000,False,0.772,0.453,4,-10.827,0.0364,0.648,1.63e-05,0.0858,0.759,116.448,45,0.679211964506109,-0.14417909729459788,0.9403310518524779,1
485,mpb,485,43,234266,False,0.67,0.454,2,-11.569,0.0577,0.861,1.49e-05,0.313,0.508,144.033,47,0.6659679031956725,-0.3884164825332593,0.994919375421037,1
486,mpb,486,41,208893,False,0.622,0.697,4,-6.083,0.0256,0.217,2.06e-05,0.128,0.401,90.014,32,0.12564150766650778,-0.1445503358288624,0.402493902898173,1
487,mpb,487,44,187946,False,0.581,0.69,9,-9.456,0.0362,0.26,0.000425,0.954,0.321,88.09,23,0.16211400328174935,0.2517427162721687,0.48292064244241967,1
488,mpb,488,41,271520,False,0.358,0.349,0,-11.896,0.036,0.871,0.0,0.816,0.198,132.266,16,0.5268753185899779,-0.6531050659017654,1.0149293018436452,1
489,mpb,489,42,213093,False,0.539,0.721,2,-5.552,0.0499,0.656,1.87e-06,0.234,0.596,128.522,39,0.368893418870717,-0.32674857421503944,0.6998526235380174,1
490,mpb,490,42,337133,False,0.469,0.523,0,-7.54,0.0391,0.893,0.0,0.732,0.477,152.013,16,0.5323634752730697,-0.5749986018493098,0.970935631012693,1
491,mpb,491,0,285200,False,0.52,0.191,7,-12.429,0.0288,0.878,0.0,0.0986,0.0769,77.944,54,0.6344343660251204,-0.04648898014387959,0.8856553353766208,1
492,mpb,492,42,233560,False,0.422,0.715,2,-8.974,0.0317,0.322,0.0179,0.126,0.586,164.708,39,0.17405729496134634,-0.28244009194621483,0.509506619141028,1
493,mpb,493,0,256680,False,0.667,0.424,5,-10.12,0.0385,0.762,2.15e-05,0.11,0.183,129.615,55,0.4982779713809197,-0.14025967847020504,0.761309857980645,1
494,mpb,494,42,228906,False,0.529,0.524,8,-6.522,0.0334,0.814,0.0,0.312,0.74,132.339,42,0.6151374375783212,0.1896375025312781,0.8856778016106557,1
495,mpb,495,0,230560,False,0.536,0.552,1,-9.553,0.0266,0.478,0.102,0.139,0.398,171.887,48,0.26388579738121304,-0.3991456816723967,0.6506887796388127,1
496,mpb,496,42,286306,False,0.458,0.754,2,-11.326,0.0906,0.368,2.44e-05,0.878,0.797,135.225,19,0.2930963289452441,-0.27664591770160396,0.6094969944919856,1
497,mpb,497,42,325213,False,0.441,0.845,11,-7.362,0.0521,0.156,0.0,0.9,0.824,152.233,25,0.11813058476566984,0.5642866882305163,0.6737503943999424,1
498,mpb,498,43,291360,False,0.512,0.562,4,-9.623,0.0332,0.0141,0.0152,0.283,0.523,159.211,82,0.08980678660499632,-0.09593787365855955,0.3530902545029234,1
499,mpb,499,42,265746,False,0.531,0.561,7,-7.455,0.0383,0.676,0.0,0.489,0.52,133.917,28,0.45291682825779667,0.07849076173319613,0.7072855626445786,1
500,mpb,500,42,319466,False,0.379,0.452,0,-11.672,0.0583,0.545,0.0,0.602,0.439,153.965,16,0.3748650243873289,-0.551128733512085,0.833186161434053,1
501,mpb,501,42,196425,False,0.325,0.512,2,-13.143,0.035,0.557,0.000851,0.129,0.157,109.968,47,0.2872693907242199,-0.4336203127083963,0.6904237639323416,1
502,mpb,502,42,192253,False,0.47,0.642,1,-7.295,0.0756,0.671,0.0,0.925,0.715,165.889,18,0.43295624726231796,-0.4026991953745377,0.7928403859730712,1
503,mpb,503,40,216146,False,0.622,0.371,9,-11.701,0.0386,0.82,7.51e-05,0.664,0.344,79.976,21,0.6538365344956971,0.1649033749951102,0.9187565532685845,1
504,mpb,504,42,166000,False,0.42,0.567,1,-7.933,0.0351,0.11,0.0,0.123,0.156,112.37,86,-0.013749104340923551,-0.4485160395887439,0.5069330561998178,1
505,mpb,505,41,218181,False,0.725,0.246,5,-11.749,0.0362,0.819,0.0,0.0832,0.686,110.113,45,0.8381771027948085,-0.11127693565940733,1.093851892834058,1
506,mpb,506,42,164000,False,0.444,0.552,4,-8.01,0.0278,0.259,0.000177,0.207,0.307,84.684,86,0.15297539624362644,-0.1902450266965438,0.4456257848918489,1
507,mpb,507,42,298066,False,0.568,0.735,7,-8.352,0.0522,0.762,0.000682,0.718,0.539,98.63,20,0.45871694485121467,0.06469137981131912,0.7116633210592858,1
508,mpb,508,42,154331,False,0.621,0.442,1,-6.49,0.41,0.513,9.96e-06,0.169,0.748,158.798,35,0.4001236991584859,-0.36858118833680575,0.7473372174616257,1
509,mpb,509,41,245499,False,0.586,0.56,11,-9.962,0.028,0.575,0.000209,0.082,0.426,128.224,28,0.4222822587001257,0.42987259157196,0.7979685960911845,1
510,mpb,510,42,211573,False,0.635,0.736,9,-13.119,0.103,0.392,0.0,0.0433,0.964,168.133,42,0.445210586151,0.39800134291474143,0.8010760438674688,1
511,mpb,511,43,242706,False,0.484,0.837,9,-5.96,0.0324,0.241,3.4e-05,0.712,0.651,135.63,25,0.11494567736061498,0.34842780036436327,0.5045664272332699,1
512,mpb,512,42,231813,False,0.578,0.757,5,-6.481,0.0344,0.575,0.0,0.154,0.652,123.944,43,0.36085892125561847,-0.04185024710291707,0.6122908335588187,1
513,mpb,513,42,204213,False,0.64,0.676,8,-14.619,0.0465,0.333,0.0093,0.707,0.468,110.997,23,0.31668560157231107,0.18758491985309533,0.5969260198598016,1
514,mpb,514,40,187274,False,0.45,0.679,1,-8.659,0.0683,0.224,0.00114,0.107,0.263,131.758,86,0.0361383924315159,-0.4255738980196032,0.5128238706406828,1
515,mpb,515,42,229933,False,0.562,0.309,9,-7.816,0.0252,0.569,2.71e-05,0.101,0.458,102.031,28,0.5167308826466959,0.23223635030999268,0.8011304318333482,1
516,mpb,516,41,213426,False,0.663,0.621,0,-10.973,0.0347,0.786,0.0516,0.214,0.973,162.034,36,0.6824291410433534,-0.45169856548688714,1.0360770710375544,1
517,mpb,517,41,199134,False,0.421,0.287,9,-12.727,0.034,0.831,0.0,0.112,0.523,109.098,29,0.7021893409240317,0.2003436472649308,0.9730375727425724,1
518,mpb,518,42,172226,False,0.548,0.603,0,-6.986,0.215,0.142,0.0,0.0658,0.746,179.722,35,0.14788986194499032,-0.39636543954750086,0.5616243441182789,1
519,mpb,519,42,128600,False,0.585,0.745,7,-6.243,0.114,0.384,0.0,0.0661,0.349,135.415,32,0.14012332571421027,0.11504080848597453,0.40673160300549854,1
520,mpb,520,41,228133,False,0.826,0.421,0,-9.921,0.0574,0.0373,0.157,0.0936,0.601,119.982,88,0.24235117149421045,-0.4496595940024848,0.6667858925848693,1
521,mpb,521,43,224760,False,0.81,0.6,5,-10.664,0.0399,0.171,1.23e-05,0.255,0.951,124.133,83,0.42692167664162256,0.046918855731729936,0.6785457503591636,1
522,mpb,522,41,191418,False,0.706,0.563,7,-9.806,0.0382,0.0117,0.000115,0.126,0.806,140.015,81,0.2652140816732126,0.22325168285655161,0.5615041084913396,1
523,mpb,523,41,327822,False,0.305,0.419,6,-12.467,0.0337,0.503,0.265,0.843,0.148,124.484,23,0.19621000445694062,-0.09758996400285747,0.4567572321830733,1
524,mpb,524,41,338906,False,0.616,0.621,2,-6.17,0.347,0.562,0.0,0.509,0.466,100.848,24,0.2765166325782227,-0.35678141637670013,0.6360131629559842,1
525,mpb,525,42,248080,False,0.601,0.44,9,-9.736,0.0293,0.42,0.0006,0.707,0.669,109.757,22,0.4801037530670526,0.287384849433169,0.7846282826449229,1
526,mpb,526,40,261226,False,0.335,0.559,2,-8.707,0.0563,0.569,0.0,0.873,0.297,89.274,16,0.2757941909484044,-0.42054589548686416,0.6732892257016561,1
527,mpb,527,41,212093,False,0.368,0.317,7,-12.188,0.0306,0.73,3.91e-06,0.806,0.0955,81.63,21,0.4711816775457546,-0.060207585847816825,0.7236905177085927,1
528,mpb,528,43,255451,False,0.61,0.687,9,-9.138,0.0353,0.439,1.46e-06,0.815,0.555,102.912,22,0.3392279221336414,0.279677780655587,0.6522340110837238,1
529,mpb,529,42,161782,False,0.722,0.694,10,-7.904,0.0622,0.638,0.773,0.133,0.778,89.98,41,0.2933942705551811,0.3812261485579409,0.663785138140738,1
530,mpb,530,42,234305,False,0.607,0.418,7,-9.501,0.0274,0.518,2.2e-05,0.126,0.405,136.019,28,0.4372649464066782,0.07420863174325076,0.6912597395947342,1
531,mpb,531,41,306021,False,0.462,0.638,7,-5.653,0.0271,0.248,1.26e-06,0.0697,0.482,145.271,32,0.12716924523238002,0.14221092900978682,0.40308880892303356,1
532,mpb,532,44,210306,False,0.636,0.731,1,-12.535,0.0314,0.00946,6.34e-06,0.0226,0.933,81.421,88,0.25375493566216606,-0.303174158712576,0.5879486420726484,1
533,mpb,533,42,248173,False,0.548,0.634,2,-11.195,0.112,0.074,0.000241,0.353,0.736,151.377,82,0.17815906585871943,-0.23940494294899944,0.4905455252934481,1
534,mpb,534,40,329680,False,0.378,0.24,3,-17.685,0.0652,0.876,6.34e-05,0.114,0.533,101.408,46,0.7703812685643933,-0.3502392316004837,1.0788166909114718,1
535,mpb,535,42,202706,False,0.701,0.888,7,-4.798,0.116,0.458,0.0,0.684,0.808,120.048,20,0.2979344988253512,0.18419304835949446,0.5780651296064759,1
536,mpb,536,43,297600,False,0.462,0.55,2,-8.477,0.125,0.747,0.0,0.183,0.632,80.663,45,0.51174931181383,-0.3732839546972554,0.8482941263991318,1
537,mpb,537,41,326675,False,0.521,0.278,4,-8.787,0.0403,0.808,4.36e-05,0.693,0.191,94.301,16,0.5527388700424987,-0.30355287973528033,0.858215616423221,1
538,mpb,538,41,283000,False,0.499,0.533,0,-11.565,0.0358,0.505,0.00781,0.956,0.591,131.409,16,0.41712065168177254,-0.5238223427312907,0.8481979784489059,1
539,mpb,539,41,230733,False,0.507,0.846,4,-5.951,0.0723,0.249,0.0,0.156,0.653,114.212,88,0.10851654977158445,-0.08765634028906488,0.36907688962192325,1
540,mpb,540,41,227096,False,0.62,0.325,2,-10.04,0.0349,0.598,9.01e-06,0.109,0.236,140.055,47,0.4593236932932955,-0.409210338130379,0.8188975532385111,1
541,mpb,541,42,200906,False,0.593,0.286,9,-16.069,0.0351,0.756,4.16e-05,0.113,0.303,133.07,30,0.6642810151876686,0.1814936498461992,0.9321210863761685,1
542,mpb,542,42,272540,False,0.511,0.465,4,-8.736,0.0242,0.795,2.06e-05,0.0963,0.243,81.989,47,0.48731814398277273,-0.2738905390600328,0.7865456584539743,1
543,mpb,543,42,276480,False,0.471,0.35,9,-8.356,0.0289,0.479,5.21e-05,0.688,0.251,106.215,23,0.3538526988255227,0.19668408501152512,0.6350769332731967,1
544,mpb,544,42,238373,False,0.678,0.482,2,-13.419,0.0331,0.726,0.0125,0.218,0.862,135.657,37,0.7301149325990898,-0.31343499280877496,1.029012524618022,1
545,mpb,545,41,190146,False,0.393,0.451,4,-9.946,0.0322,0.736,0.0,0.884,0.411,124.004,16,0.4862807711072951,-0.23822511000441776,0.7738608253032131,1
546,mpb,546,41,184440,False,0.613,0.387,2,-11.39,0.0255,0.587,0.0,0.252,0.424,98.051,47,0.5236876521740722,-0.3927933292680422,0.867686108361832,1
547,mpb,547,41,169371,False,0.524,0.0856,9,-17.766,0.0999,0.739,0.0,0.0919,0.316,93.672,30,0.7455289345134982,0.15146034518709484,1.0069846551054167,1
